"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"London Bridge Station, St Thomas St, Railway Approach, London SE1 9SP, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Mediterranean restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.5046742","-0.0860056","London Bridge Station, St Thomas St, Railway Approach","false","ChIJxZ5bKL0DdkgRdjjhY4EuJsk","SE1 9SP","27","75","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"London Bridge Station, St Thomas St, Railway Approach","false","Pret A Manger","2.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJxZ5bKL0DdkgRdjjhY4EuJsk"
"7 More London Riverside, More London Pl, London SE1 2RT, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5049837","-0.0815928","7 More London Riverside, More London Pl","false","ChIJu3dr708DdkgRzC-GCwWdwM4","SE1 2RT","31","100","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"7 More London Riverside, More London Pl","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJu3dr708DdkgRzC-GCwWdwM4"
"22 Elephant and Castle, London SE1 6SQ, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Miniature golf course","Salad shop",,"Sandwich shop","London","GB","false","51.4935855","-0.1010599","22 Elephant and Castle","false","ChIJ1ybkm5gEdkgR0I_vMPzHOPM","SE1 6SQ","32","821","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"22 Elephant and Castle","false","Pret A Manger","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ1ybkm5gEdkgR0I_vMPzHOPM"
"40 Stoney St, London SE1 9LB, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Motel","Salad shop",,"Sandwich shop","London","GB","false","51.5068357","-0.0912484","40 Stoney St","false","ChIJQWeCq1cDdkgRRbujoFQNFEs","SE1 9LB","33","328","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"40 Stoney St","false","Pret A Manger","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJQWeCq1cDdkgRRbujoFQNFEs"
"Unit 1, Thomas More Square Retail, London E1W 1YN, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop","Tourist information center",,"Sandwich shop","London","GB","false","51.5081286","-0.0681699","Unit 1, Thomas More Square Retail","false","ChIJf9hrZDYDdkgRj3bMdanAEFM","E1W 1YN","38","245","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"Unit 1, Thomas More Square Retail","false","Pret A Manger","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJf9hrZDYDdkgRj3bMdanAEFM"
"58-60 Stamford St, London SE1 9LX, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Drive-in movie theater","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.5071699","-0.1078545","58-60 Stamford St","false","ChIJy7I4rbEEdkgRujW-okIbjKk","SE1 9LX","39","176","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"58-60 Stamford St","false","Pret A Manger","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJy7I4rbEEdkgRujW-okIbjKk"
"27 High St, London, Sidcup DA14 6ED, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","Sidcup","GB","false","51.4258592","0.1043197","27 High St","false","ChIJBe6FZgOs2EcRl44Yq2xvppE","DA14 6ED","1","105","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"27 High St","false","Subway","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJBe6FZgOs2EcRl44Yq2xvppE"
"Central Hub, Nugent Shopping Park, Cray Ave., Orpington BR5 3RP, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Gardener","Lunch restaurant","Salad shop",,"Sandwich shop","Orpington","GB","false","51.3929773","0.1124865","Central Hub, Nugent Shopping Park, Cray Ave.","false","ChIJLQq3QWGs2EcRrfr_c9SIt7M","BR5 3RP","3","362","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"Central Hub, Nugent Shopping Park, Cray Ave.","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJLQq3QWGs2EcRrfr_c9SIt7M"
"Unit 202 - Upper Mall, High St, Bromley BR1 1DN, United Kingdom","Sandwich shop","Fast food restaurant","Italian restaurant","Takeout Restaurant",,,,,,,,"Sandwich shop","Bromley","GB","false","51.4029697","0.0159409","Unit 202 - Upper Mall, High St","false","ChIJVVVVVWyq2EcRuk4HTxYGLEo","BR1 1DN","6","134","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"Unit 202 - Upper Mall, High St","false","Quiznos","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJVVVVVWyq2EcRuk4HTxYGLEo"
"10 High St, Bromley BR1 1EA, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","Bromley","GB","false","51.3999881","0.0167902","10 High St","false","ChIJm2F7UG-q2EcRLaKpSEDTCCg","BR1 1EA","8","86","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"10 High St","false","Subway","2.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJm2F7UG-q2EcRLaKpSEDTCCg"
"274 Orpington, High St., London BR6 0NB, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.37532","0.098818","274 Orpington, High St.","false","ChIJ0SB5IZus2EcRm9zoQ0Po-mI","BR6 0NB","10","46","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"274 Orpington, High St.","false","Subway","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ0SB5IZus2EcRm9zoQ0Po-mI"
"Cafe, 3, Cray Bites, Cray Buildings, Foots Cray High St, Foots Cray, Sidcup DA14 5HJ, United Kingdom","Sandwich shop","Breakfast restaurant","Chicken restaurant","Coffee shop","Hamburger restaurant","Cafe",,,,,,"Sandwich shop","Sidcup","GB","false","51.4183898","0.1191895","Cafe, 3, Cray Bites, Cray Buildings, Foots Cray High St","false","ChIJ74-bFrKt2EcRGRDNfek4oMo","DA14 5HJ","11","17","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"Cafe, 3, Cray Bites, Cray Buildings, Foots Cray High St","false","Cray Bites","4.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ74-bFrKt2EcRGRDNfek4oMo"
"42 Snowsfields, London SE1 3SU, United Kingdom","Sandwich shop","Coffee shop","Cafe",,,,,,,,,"Sandwich shop","London","GB","false","51.5023417","-0.0852819","42 Snowsfields","false","ChIJA9b841oDdkgRoZgUe7URAj8","SE1 3SU","42","251","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"42 Snowsfields","false","Petit Bleu","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJA9b841oDdkgRoZgUe7URAj8"
"Unit D, 7 More London Pl, London SE1 2RT, United Kingdom","Sandwich shop","Coffee shop","Fast food restaurant",,,,,,,,,"Sandwich shop","London","GB","false","51.5049454","-0.0812128","Unit D, 7 More London Pl","false","ChIJl3ZRKQ8DdkgR4Hk80FdhpqQ","SE1 2RT","50","80","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"Unit D, 7 More London Pl","false","Yolk","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJl3ZRKQ8DdkgR4Hk80FdhpqQ"
"Unit 4, Blue Fin Bldg, 16 Sumner St, London SE1 9JZ, United Kingdom","Sandwich shop","Cafe","Coffee shop",,,,,,,,,"Sandwich shop","London","GB","false","51.5062303","-0.1003638","Unit 4, Blue Fin Bldg, 16 Sumner St","false","ChIJxYby26gEdkgRWl624Fm9Bgw","SE1 9JZ","56","300","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"Unit 4, Blue Fin Bldg, 16 Sumner St","false","Paul Bankside","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJxYby26gEdkgRWl624Fm9Bgw"
"Russell Parade, Golders Green Rd, London NW11 9NN, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.578074","-0.2071659","Russell Parade, Golders Green Rd","false","ChIJ2RcxGb4QdkgR9MIUbyO0EHw","NW11 9NN","2","3","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,"Russell Parade, Golders Green Rd","false","Munch N Crunch","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ2RcxGb4QdkgR9MIUbyO0EHw"
"44 High Rd, London N2 9PJ, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5882532","-0.1639003","44 High Rd","false","ChIJA5gQTD0adkgRcj2GvuDt6DY","N2 9PJ","7","78","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,"44 High Rd","false","Subway","3.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJA5gQTD0adkgRcj2GvuDt6DY"
"192 Haverstock Hill, London NW3 2AJ, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Radiologist","Salad shop",,"Sandwich shop","London","GB","false","51.5505978","-0.1645384","192 Haverstock Hill","false","ChIJbdeXB0MbdkgRNkOP7XBolb8","NW3 2AJ","19","96","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,"192 Haverstock Hill","false","Pret A Manger","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJbdeXB0MbdkgRNkOP7XBolb8"
"112 W End Ln, London NW6 2LS, United Kingdom","Sandwich shop","Breakfast restaurant",,,,,,,,,,"Sandwich shop","London","GB","false","51.5466983","-0.1909681","112 W End Ln","false","ChIJ6wOPK3gQdkgRTxEGVhPlWVE","NW6 2LS","20","44","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,"112 W End Ln","false","Mr. Gingham","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ6wOPK3gQdkgRTxEGVhPlWVE"
"Sevenoaks Rd, London BR6 7LT, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.3449504","0.1121507","Sevenoaks Rd","false","ChIJt9xx6E5T30cRF9QWudj9U0U","BR6 7LT","34","9","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"Sevenoaks Rd","false","Subway","3.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJt9xx6E5T30cRF9QWudj9U0U"
"Cheval Three Quays, Lower Thames St, London EC3R 6AG, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","London","GB","false","51.5080909","-0.0792955","Cheval Three Quays, Lower Thames St","false","ChIJB4-9W04DdkgRUXdZNf4yR2Q","EC3R 6AG","62","896","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"Cheval Three Quays, Lower Thames St","false","PAUL Three Quays","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJB4-9W04DdkgRUXdZNf4yR2Q"
"2 Stoney St, London SE1 9AA, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5050169","-0.0908878","2 Stoney St","false","ChIJYUeZxkgDdkgRj7OGu47lRJk","SE1 9AA","68","38","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"2 Stoney St","true","Sons + Daughters","3.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJYUeZxkgDdkgRj7OGu47lRJk"
"62-65 Trafalgar Sq, St. James's, London WC2N 5DS, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Real estate agency","Salad shop",,"Sandwich shop","London","GB","false","51.507312","-0.128631","62-65 Trafalgar Sq","false","ChIJM5etLc4EdkgR9tKi3FAOmYM","WC2N 5DS","70","994","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"62-65 Trafalgar Sq","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJM5etLc4EdkgR9tKi3FAOmYM"
"42 Newington Causeway, London SE1 6DR, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.4985114","-0.0984307","42 Newington Causeway","false","ChIJkc-8ET8FdkgRAsD_XGeDNnM","SE1 6DR","72","26","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.08825054999999987,15z?hl=en","sandwich shop",,"42 Newington Causeway","false","Benny The Butcher","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJkc-8ET8FdkgRAsD_XGeDNnM"
"233 Finchley Rd, London NW3 6LS, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5473597","-0.1803223","233 Finchley Rd","false","ChIJm-uIw4QadkgRP441Y2nwEYs","NW3 6LS","21","46","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,"233 Finchley Rd","false","Subway","2.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJm-uIw4QadkgRP441Y2nwEYs"
"Finsbury Park, London N4 2DN, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5641194","-0.1040493",,"false","ChIJm5TT6IQbdkgR3u9VPvrrvEs",,"25","7","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,,"false","Cafe Salaam & Sandwiches","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJm5TT6IQbdkgR3u9VPvrrvEs"
"18, The, Market Pl, Falloden Wy, London NW11 6JJ, United Kingdom","Sandwich shop","Cafe","Takeout Restaurant","Bakery",,,,,,,,"Sandwich shop","London","GB","false","51.5857084","-0.1829816","18, The, Market Pl, Falloden Wy","false","ChIJEWBEaBgadkgRlXBApzzGPMA","NW11 6JJ","33","38","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,"18, The, Market Pl, Falloden Wy","false","Sherrards","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJEWBEaBgadkgRlXBApzzGPMA"
"197 Muswell Hill Broadway, Muswell Hill, London N10 3RS, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop","Tea store",,"Sandwich shop","London","GB","false","51.5910306","-0.1429323","197 Muswell Hill Broadway","false","ChIJU8tC1SYbdkgR0A__KpchKqI","N10 3RS","34","68","https://www.google.com/maps/search/sandwich+shop/@51.5851813,-0.1904511,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,-0.190451079798505,15z?hl=en","sandwich shop",,"197 Muswell Hill Broadway","false","Pret A Manger","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJU8tC1SYbdkgR0A__KpchKqI"
"299 Baring Rd, London SE12 0DZ, United Kingdom","Sandwich shop","Coffee shop",,,,,,,,,,"Sandwich shop","London","GB","false","51.4308424","0.0215012","299 Baring Rd","false","ChIJ_T6bxB-q2EcRlbaiWtPKeb0","SE12 0DZ","54","134","https://www.google.com/maps/search/sandwich+shop/@51.4147328,0.0820837,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,0.08208366633084199,15z?hl=en","sandwich shop",,"299 Baring Rd","false","Resta Coffee","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ_T6bxB-q2EcRlbaiWtPKeb0"
